match_id,tournament,year,draw,round,player1,player2,result,match_played,result_source,public_video_count,verified_official_full_video_count,candidate_full_video_count,coverage_status
us-open-2022-men-qf-casper-ruud-matteo-berrettini,US Open,2022,men,QF,Casper Ruud,Matteo Berrettini,6-1 6-4 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2022-men-qf-karen-khachanov-nick-kyrgios,US Open,2022,men,QF,Karen Khachanov,Nick Kyrgios,7-5 4-6 7-5 6-7(3) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2022-men-sf-carlos-alcaraz-frances-tiafoe,US Open,2022,men,SF,Carlos Alcaraz,Frances Tiafoe,6-7(6) 6-3 6-1 6-7(5) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2022-men-sf-casper-ruud-karen-khachanov,US Open,2022,men,SF,Casper Ruud,Karen Khachanov,7-6(5) 6-2 5-7 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2022-men-f-carlos-alcaraz-casper-ruud,US Open,2022,men,F,Carlos Alcaraz,Casper Ruud,6-4 2-6 7-6(1) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,2,0,verified_official_full_match
us-open-2022-women-qf-ajla-tomljanovic-ons-jabeur,US Open,2022,women,QF,Ajla Tomljanovic,Ons Jabeur,6-4 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2022-women-qf-aryna-sabalenka-karolina-pliskova,US Open,2022,women,QF,Aryna Sabalenka,Karolina Pliskova,6-1 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2022-women-qf-caroline-garcia-coco-gauff,US Open,2022,women,QF,Caroline Garcia,Coco Gauff,6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2022-women-qf-iga-swiatek-jessica-pegula,US Open,2022,women,QF,Iga Swiatek,Jessica Pegula,6-3 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2022-women-sf-aryna-sabalenka-iga-swiatek,US Open,2022,women,SF,Aryna Sabalenka,Iga Swiatek,3-6 6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,2,0,verified_official_full_match
us-open-2022-women-sf-caroline-garcia-ons-jabeur,US Open,2022,women,SF,Caroline Garcia,Ons Jabeur,6-1 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2022-women-f-iga-swiatek-ons-jabeur,US Open,2022,women,F,Iga Swiatek,Ons Jabeur,6-2 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-men-qf-alexander-zverev-carlos-alcaraz,US Open,2023,men,QF,Alexander Zverev,Carlos Alcaraz,6-3 6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-men-qf-andrey-rublev-daniil-medvedev,US Open,2023,men,QF,Andrey Rublev,Daniil Medvedev,6-4 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-men-qf-ben-shelton-frances-tiafoe,US Open,2023,men,QF,Ben Shelton,Frances Tiafoe,6-2 3-6 7-6(7) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-men-qf-novak-djokovic-taylor-fritz,US Open,2023,men,QF,Novak Djokovic,Taylor Fritz,6-1 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-men-sf-ben-shelton-novak-djokovic,US Open,2023,men,SF,Ben Shelton,Novak Djokovic,6-3 6-2 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-men-sf-carlos-alcaraz-daniil-medvedev,US Open,2023,men,SF,Carlos Alcaraz,Daniil Medvedev,7-6(3) 6-1 3-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-men-f-daniil-medvedev-novak-djokovic,US Open,2023,men,F,Daniil Medvedev,Novak Djokovic,6-3 7-6(5) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-women-qf-aryna-sabalenka-qinwen-zheng,US Open,2023,women,QF,Aryna Sabalenka,Qinwen Zheng,6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-women-qf-coco-gauff-jelena-ostapenko,US Open,2023,women,QF,Coco Gauff,Jelena Ostapenko,6-0 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-women-qf-karolina-muchova-sorana-cirstea,US Open,2023,women,QF,Karolina Muchova,Sorana Cirstea,6-0 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-women-qf-madison-keys-marketa-vondrousova,US Open,2023,women,QF,Madison Keys,Marketa Vondrousova,6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-women-sf-aryna-sabalenka-madison-keys,US Open,2023,women,SF,Aryna Sabalenka,Madison Keys,0-6 7-6(1) 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-women-sf-coco-gauff-karolina-muchova,US Open,2023,women,SF,Coco Gauff,Karolina Muchova,6-4 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2023-women-f-aryna-sabalenka-coco-gauff,US Open,2023,women,F,Aryna Sabalenka,Coco Gauff,2-6 6-3 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,2,0,verified_official_full_match
us-open-2024-men-qf-alex-de-minaur-jack-draper,US Open,2024,men,QF,Alex De Minaur,Jack Draper,6-3 7-5 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2024-men-qf-alexander-zverev-taylor-fritz,US Open,2024,men,QF,Alexander Zverev,Taylor Fritz,7-6(2) 3-6 6-4 7-6(3),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2024-men-qf-daniil-medvedev-jannik-sinner,US Open,2024,men,QF,Daniil Medvedev,Jannik Sinner,6-2 1-6 6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2024-men-qf-frances-tiafoe-grigor-dimitrov,US Open,2024,men,QF,Frances Tiafoe,Grigor Dimitrov,6-3 6-7(5) 6-3 4-1 RET,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2024-men-sf-frances-tiafoe-taylor-fritz,US Open,2024,men,SF,Frances Tiafoe,Taylor Fritz,4-6 7-5 4-6 6-4 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2024-men-sf-jack-draper-jannik-sinner,US Open,2024,men,SF,Jack Draper,Jannik Sinner,7-5 7-6(3) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2024-men-f-jannik-sinner-taylor-fritz,US Open,2024,men,F,Jannik Sinner,Taylor Fritz,6-3 6-4 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2024-women-qf-aryna-sabalenka-qinwen-zheng,US Open,2024,women,QF,Aryna Sabalenka,Qinwen Zheng,6-1 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2024-women-qf-beatriz-haddad-maia-karolina-muchova,US Open,2024,women,QF,Beatriz Haddad Maia,Karolina Muchova,6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2024-women-qf-emma-navarro-paula-badosa,US Open,2024,women,QF,Emma Navarro,Paula Badosa,6-2 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2024-women-qf-iga-swiatek-jessica-pegula,US Open,2024,women,QF,Iga Swiatek,Jessica Pegula,6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2024-women-sf-aryna-sabalenka-emma-navarro,US Open,2024,women,SF,Aryna Sabalenka,Emma Navarro,6-3 7-6(2),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2024-women-sf-jessica-pegula-karolina-muchova,US Open,2024,women,SF,Jessica Pegula,Karolina Muchova,1-6 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2024-women-f-aryna-sabalenka-jessica-pegula,US Open,2024,women,F,Aryna Sabalenka,Jessica Pegula,7-5 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2025-men-qf-alex-de-minaur-felix-auger-aliassime,US Open,2025,men,QF,Alex De Minaur,Felix Auger Aliassime,4-6 7-6(7) 7-5 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2025-men-qf-carlos-alcaraz-jiri-lehecka,US Open,2025,men,QF,Carlos Alcaraz,Jiri Lehecka,6-4 6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2025-men-qf-jannik-sinner-lorenzo-musetti,US Open,2025,men,QF,Jannik Sinner,Lorenzo Musetti,6-1 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2025-men-qf-novak-djokovic-taylor-fritz,US Open,2025,men,QF,Novak Djokovic,Taylor Fritz,6-3 7-5 3-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2025-men-sf-carlos-alcaraz-novak-djokovic,US Open,2025,men,SF,Carlos Alcaraz,Novak Djokovic,6-4 7-6(4) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,2,0,verified_official_full_match
us-open-2025-men-sf-felix-auger-aliassime-jannik-sinner,US Open,2025,men,SF,Felix Auger Aliassime,Jannik Sinner,6-1 3-6 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2025-men-f-carlos-alcaraz-jannik-sinner,US Open,2025,men,F,Carlos Alcaraz,Jannik Sinner,6-2 3-6 6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2025-women-qf-amanda-anisimova-iga-swiatek,US Open,2025,women,QF,Amanda Anisimova,Iga Swiatek,6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2025-women-qf-aryna-sabalenka-marketa-vondrousova,US Open,2025,women,QF,Aryna Sabalenka,Marketa Vondrousova,W/O,False,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_played_walkover
us-open-2025-women-qf-barbora-krejcikova-jessica-pegula,US Open,2025,women,QF,Barbora Krejcikova,Jessica Pegula,6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,1,0,verified_official_full_match
us-open-2025-women-qf-karolina-muchova-naomi-osaka,US Open,2025,women,QF,Karolina Muchova,Naomi Osaka,6-4 7-6(3),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2025-women-sf-amanda-anisimova-naomi-osaka,US Open,2025,women,SF,Amanda Anisimova,Naomi Osaka,6-7(4) 7-6(3) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2025-women-sf-aryna-sabalenka-jessica-pegula,US Open,2025,women,SF,Aryna Sabalenka,Jessica Pegula,4-6 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2025-women-f-amanda-anisimova-aryna-sabalenka,US Open,2025,women,F,Amanda Anisimova,Aryna Sabalenka,6-3 7-6(3),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2026-men-qf-alex-michelsen-frances-tiafoe,US Open,2026,men,QF,Alex Michelsen,Frances Tiafoe,,True,Official US Open public video metadata,1,1,0,verified_official_full_match
us-open-2026-men-qf-alexander-blockx-karen-khachanov,US Open,2026,men,QF,Alexander Blockx,Karen Khachanov,,True,Official US Open public video metadata,2,0,0,candidate_only
us-open-2026-men-qf-alexander-zverev-botic-van-de-zandschulp,US Open,2026,men,QF,Alexander Zverev,Botic van de Zandschulp,,True,Official US Open public video metadata,1,1,0,verified_official_full_match
us-open-2026-men-qf-ben-shelton-carlos-alcaraz,US Open,2026,men,QF,Ben Shelton,Carlos Alcaraz,,True,Official US Open public video metadata,3,1,0,verified_official_full_match
us-open-2026-men-sf-alexander-zverev-karen-khachanov,US Open,2026,men,SF,Alexander Zverev,Karen Khachanov,,True,Official US Open public video metadata,1,1,0,verified_official_full_match
us-open-2026-men-sf-ben-shelton-frances-tiafoe,US Open,2026,men,SF,Ben Shelton,Frances Tiafoe,,True,Official US Open public video metadata,2,1,0,verified_official_full_match
us-open-2026-men-f-alexander-zverev-ben-shelton,US Open,2026,men,F,Alexander Zverev,Ben Shelton,,True,Official US Open public video metadata,3,1,0,verified_official_full_match
us-open-2026-women-qf-aryna-sabalenka-linda-noskova,US Open,2026,women,QF,Aryna Sabalenka,Linda Noskova,,True,Official US Open public video metadata,1,1,0,verified_official_full_match
us-open-2026-women-qf-coco-gauff-mirra-andreeva,US Open,2026,women,QF,Coco Gauff,Mirra Andreeva,,True,Official US Open public video metadata,2,1,0,verified_official_full_match
us-open-2026-women-qf-elena-rybakina-qinwen-zheng,US Open,2026,women,QF,Elena Rybakina,Qinwen Zheng,,True,Official US Open public video metadata,1,1,0,verified_official_full_match
us-open-2026-women-qf-emma-navarro-jessica-pegula,US Open,2026,women,QF,Emma Navarro,Jessica Pegula,,True,Official US Open public video metadata,1,1,0,verified_official_full_match
us-open-2026-women-sf-aryna-sabalenka-jessica-pegula,US Open,2026,women,SF,Aryna Sabalenka,Jessica Pegula,,True,Official US Open public video metadata,1,1,0,verified_official_full_match
us-open-2026-women-sf-coco-gauff-elena-rybakina,US Open,2026,women,SF,Coco Gauff,Elena Rybakina,,True,Official US Open public video metadata,2,1,0,verified_official_full_match
us-open-2026-women-f-aryna-sabalenka-elena-rybakina,US Open,2026,women,F,Aryna Sabalenka,Elena Rybakina,,True,Official US Open public video metadata,2,1,0,verified_official_full_match
